IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.237.8.82,2087,2087,true,SIN,Asia Pacific,Singapore,24,10.03
47.236.244.37,2087,2087,true,SIN,Asia Pacific,Singapore,90,10.03
8.219.111.147,2096,2096,true,SIN,Asia Pacific,Singapore,172,10.03
47.236.192.198,2086,2086,false,SIN,Asia Pacific,Singapore,28,10.03
47.242.176.237,8880,8880,false,HKG,Asia Pacific,Hong Kong,390,10.02
8.219.185.191,2053,2053,true,SIN,Asia Pacific,Singapore,138,10.02
8.219.248.170,2053,2053,true,SIN,Asia Pacific,Singapore,187,10.02
47.236.192.198,80,80,false,SIN,Asia Pacific,Singapore,26,10.02
8.222.197.251,8080,8080,false,SIN,Asia Pacific,Singapore,5,10.01
8.222.171.223,2095,2095,false,SIN,Asia Pacific,Singapore,5,10.01
8.210.21.65,8443,8443,true,HKG,Asia Pacific,Hong Kong,47,10.01
8.222.255.15,8080,8080,false,SIN,Asia Pacific,Singapore,28,10.01
8.219.55.31,2082,2082,false,NRT,Asia Pacific,Tokyo,75,10.01
47.236.195.137,2083,2083,true,SIN,Asia Pacific,Singapore,129,10.00
8.222.193.65,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.99
8.222.145.110,2087,2087,true,SIN,Asia Pacific,Singapore,85,9.99
8.219.188.162,2053,2053,true,SIN,Asia Pacific,Singapore,107,9.99
8.219.210.93,2086,2086,false,SIN,Asia Pacific,Singapore,10,9.99
47.236.116.208,2086,2086,false,SIN,Asia Pacific,Singapore,30,9.99
47.236.156.14,2083,2083,true,SIN,Asia Pacific,Singapore,185,9.99
47.236.194.67,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.99
8.222.219.252,2086,2086,false,SIN,Asia Pacific,Singapore,6,9.99
8.219.73.21,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.99
8.222.144.219,2096,2096,true,SIN,Asia Pacific,Singapore,86,9.99
8.222.219.252,2095,2095,false,SIN,Asia Pacific,Singapore,4,9.98
47.236.254.120,2087,2087,true,SIN,Asia Pacific,Singapore,193,9.98
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,11,9.98
8.219.51.211,8080,8080,false,SIN,Asia Pacific,Singapore,13,9.98
47.236.174.206,2096,2096,true,SIN,Asia Pacific,Singapore,129,9.97
8.219.43.243,8080,8080,false,SIN,Asia Pacific,Singapore,7,9.97
47.245.118.197,8443,8443,true,SIN,Asia Pacific,Singapore,116,9.97
47.236.88.181,2083,2083,true,SIN,Asia Pacific,Singapore,79,9.97
47.236.125.4,2053,2053,true,SIN,Asia Pacific,Singapore,91,9.97
47.236.88.85,2087,2087,true,SIN,Asia Pacific,Singapore,91,9.97
8.222.202.163,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.97
8.219.40.255,2082,2082,false,SIN,Asia Pacific,Singapore,7,9.97
47.236.124.115,2083,2083,true,SIN,Asia Pacific,Singapore,177,9.97
8.222.214.231,2083,2083,true,SIN,Asia Pacific,Singapore,109,9.96
8.219.79.74,80,80,false,SIN,Asia Pacific,Singapore,8,9.96
8.219.100.168,2086,2086,false,SIN,Asia Pacific,Singapore,24,9.96
8.219.78.222,2082,2082,false,SIN,Asia Pacific,Singapore,18,9.96
8.219.237.250,2096,2096,true,SIN,Asia Pacific,Singapore,190,9.96
47.236.207.133,2096,2096,true,SIN,Asia Pacific,Singapore,101,9.95
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,103,9.95
47.236.202.91,2087,2087,true,SIN,Asia Pacific,Singapore,155,9.95
8.219.253.18,2096,2096,true,SIN,Asia Pacific,Singapore,214,9.95
8.219.251.81,2087,2087,true,SIN,Asia Pacific,Singapore,161,9.95
8.219.103.65,2053,2053,true,SIN,Asia Pacific,Singapore,183,9.95
8.217.207.60,2087,2087,true,HKG,Asia Pacific,Hong Kong,50,9.94
8.219.53.142,2083,2083,true,SIN,Asia Pacific,Singapore,100,9.94
8.219.6.157,2096,2096,true,SIN,Asia Pacific,Singapore,211,9.94
8.222.240.47,2095,2095,false,SIN,Asia Pacific,Singapore,10,9.94
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,9,9.94
47.236.161.155,80,80,false,SIN,Asia Pacific,Singapore,30,9.94
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,160,9.94
8.222.160.61,2052,2052,false,SIN,Asia Pacific,Singapore,14,9.94
8.218.8.142,2096,2096,true,HKG,Asia Pacific,Hong Kong,150,9.94
8.222.167.147,8880,8880,false,SIN,Asia Pacific,Singapore,3,9.94
8.222.221.109,8080,8080,false,SIN,Asia Pacific,Singapore,6,9.93
47.236.158.158,8443,8443,true,SIN,Asia Pacific,Singapore,208,9.93
8.219.248.170,8080,8080,false,SIN,Asia Pacific,Singapore,16,9.93
47.245.86.18,8080,8080,false,SIN,Asia Pacific,Singapore,21,9.93
47.237.30.228,8080,8080,false,SIN,Asia Pacific,Singapore,11,9.93
8.219.217.81,2053,2053,true,SIN,Asia Pacific,Singapore,182,9.92
47.236.172.41,2053,2053,true,SIN,Asia Pacific,Singapore,157,9.92
8.222.164.209,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.92
47.236.144.48,2052,2052,false,SIN,Asia Pacific,Singapore,16,9.92
8.222.224.162,2087,2087,true,SIN,Asia Pacific,Singapore,65,9.92
8.222.144.117,443,443,true,SIN,Asia Pacific,Singapore,76,9.91
8.219.115.215,2053,2053,true,SIN,Asia Pacific,Singapore,189,9.91
8.222.171.223,80,80,false,SIN,Asia Pacific,Singapore,13,9.91
8.219.106.156,8880,8880,false,SIN,Asia Pacific,Singapore,10,9.90
47.237.80.66,2096,2096,true,SIN,Asia Pacific,Singapore,149,9.90
8.218.122.55,2053,2053,true,HKG,Asia Pacific,Hong Kong,85,9.90
8.219.83.201,8443,8443,true,SIN,Asia Pacific,Singapore,173,9.89
8.218.158.94,2082,2082,false,HKG,Asia Pacific,Hong Kong,50,9.89
8.219.222.8,8443,8443,true,SIN,Asia Pacific,Singapore,113,9.89
8.222.170.152,2052,2052,false,NRT,Asia Pacific,Tokyo,106,9.89
47.237.30.228,8880,8880,false,SIN,Asia Pacific,Singapore,17,9.89
8.222.223.34,2053,2053,true,SIN,Asia Pacific,Singapore,204,9.89
8.222.167.8,2087,2087,true,SIN,Asia Pacific,Singapore,117,9.88
8.222.208.83,2087,2087,true,SIN,Asia Pacific,Singapore,73,9.88
8.219.40.255,2053,2053,true,SIN,Asia Pacific,Singapore,50,9.88
8.219.197.111,2096,2096,true,SIN,Asia Pacific,Singapore,145,9.88
8.222.138.164,80,80,false,SIN,Asia Pacific,Singapore,13,9.87
8.222.213.221,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.87
8.222.211.16,2096,2096,true,SIN,Asia Pacific,Singapore,58,9.87
8.219.222.8,8080,8080,false,SIN,Asia Pacific,Singapore,19,9.87
8.222.153.11,2082,2082,false,NRT,Asia Pacific,Tokyo,83,9.87
8.222.170.152,8080,8080,false,NRT,Asia Pacific,Tokyo,87,9.87
8.222.150.197,80,80,false,SIN,Asia Pacific,Singapore,12,9.87
8.222.238.141,2096,2096,true,SIN,Asia Pacific,Singapore,120,9.87
8.219.142.229,80,80,false,SIN,Asia Pacific,Singapore,13,9.87
8.222.202.163,2083,2083,true,SIN,Asia Pacific,Singapore,37,9.87
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,9.87
47.236.99.131,2096,2096,true,SIN,Asia Pacific,Singapore,154,9.86
8.219.198.34,2095,2095,false,SIN,Asia Pacific,Singapore,16,9.86
8.219.247.53,2096,2096,true,SIN,Asia Pacific,Singapore,251,9.86
8.219.67.133,443,443,true,SIN,Asia Pacific,Singapore,74,9.86
8.219.222.98,8880,8880,false,SIN,Asia Pacific,Singapore,9,9.86
8.222.214.13,80,80,false,SIN,Asia Pacific,Singapore,6,9.86
47.236.168.17,2096,2096,true,SIN,Asia Pacific,Singapore,84,9.86
8.219.157.97,443,443,true,SIN,Asia Pacific,Singapore,320,9.86
8.219.6.157,2087,2087,true,SIN,Asia Pacific,Singapore,9,9.85
8.219.53.207,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.85
8.219.186.22,2052,2052,false,SIN,Asia Pacific,Singapore,32,9.85
8.219.196.24,8080,8080,false,SIN,Asia Pacific,Singapore,41,9.85
8.210.66.190,2096,2096,true,HKG,Asia Pacific,Hong Kong,58,9.85
47.236.195.137,8080,8080,false,SIN,Asia Pacific,Singapore,46,9.85
8.222.172.23,80,80,false,SIN,Asia Pacific,Singapore,18,9.85
8.219.233.6,2087,2087,true,SIN,Asia Pacific,Singapore,227,9.84
8.219.249.38,2087,2087,true,SIN,Asia Pacific,Singapore,142,9.84
47.243.183.127,2083,2083,true,HKG,Asia Pacific,Hong Kong,316,9.84
8.219.115.215,8443,8443,true,SIN,Asia Pacific,Singapore,180,9.84
8.219.193.22,443,443,true,SIN,Asia Pacific,Singapore,132,9.83
47.236.94.113,2096,2096,true,SIN,Asia Pacific,Singapore,61,9.83
8.219.179.34,443,443,true,SIN,Asia Pacific,Singapore,423,9.83
47.236.150.13,2096,2096,true,SIN,Asia Pacific,Singapore,65,9.83
8.219.183.31,80,80,false,SIN,Asia Pacific,Singapore,32,9.82
8.222.134.170,2053,2053,true,SIN,Asia Pacific,Singapore,94,9.82
8.222.167.8,2083,2083,true,SIN,Asia Pacific,Singapore,55,9.82
47.236.116.182,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.82
8.222.190.225,8443,8443,true,SIN,Asia Pacific,Singapore,137,9.82
8.219.247.53,8080,8080,false,SIN,Asia Pacific,Singapore,27,9.82
47.245.113.75,2053,2053,true,SIN,Asia Pacific,Singapore,67,9.82
8.222.190.225,2053,2053,true,SIN,Asia Pacific,Singapore,66,9.81
47.236.161.110,2052,2052,false,SIN,Asia Pacific,Singapore,10,9.81
8.219.213.84,2083,2083,true,SIN,Asia Pacific,Singapore,98,9.81
47.237.3.57,2087,2087,true,SIN,Asia Pacific,Singapore,123,9.81
8.219.177.205,2083,2083,true,SIN,Asia Pacific,Singapore,344,9.81
8.219.228.193,8080,8080,false,SIN,Asia Pacific,Singapore,5,9.81
8.219.186.189,2082,2082,false,SIN,Asia Pacific,Singapore,13,9.81
8.219.193.22,2087,2087,true,SIN,Asia Pacific,Singapore,130,9.81
8.219.197.111,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.81
8.219.40.255,443,443,true,SIN,Asia Pacific,Singapore,82,9.81
8.222.137.192,8443,8443,true,SIN,Asia Pacific,Singapore,54,9.81
8.222.162.45,2053,2053,true,SIN,Asia Pacific,Singapore,106,9.80
47.236.65.232,2082,2082,false,SIN,Asia Pacific,Singapore,35,9.79
8.219.70.117,2096,2096,true,SIN,Asia Pacific,Singapore,42,9.79
8.222.212.172,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.79
8.219.253.18,2053,2053,true,SIN,Asia Pacific,Singapore,232,9.79
8.218.188.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,73,9.79
8.222.150.197,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.78
8.222.208.83,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.78
8.219.204.120,2096,2096,true,SIN,Asia Pacific,Singapore,125,9.78
8.219.255.171,8080,8080,false,SIN,Asia Pacific,Singapore,45,9.78
8.219.249.38,80,80,false,SIN,Asia Pacific,Singapore,40,9.78
8.219.101.138,2096,2096,true,SIN,Asia Pacific,Singapore,327,9.78
47.245.113.117,2095,2095,false,SIN,Asia Pacific,Singapore,41,9.77
47.237.3.57,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.77
8.222.159.252,8880,8880,false,SIN,Asia Pacific,Singapore,11,9.77
8.222.223.34,443,443,true,SIN,Asia Pacific,Singapore,140,9.77
8.222.144.50,8880,8880,false,SIN,Asia Pacific,Singapore,48,9.77
47.237.22.45,2095,2095,false,SIN,Asia Pacific,Singapore,21,9.76
8.219.202.130,2096,2096,true,SIN,Asia Pacific,Singapore,125,9.76
47.236.181.155,2087,2087,true,SIN,Asia Pacific,Singapore,293,9.76
47.236.104.123,2052,2052,false,SIN,Asia Pacific,Singapore,7,9.76
8.222.212.172,80,80,false,SIN,Asia Pacific,Singapore,10,9.76
8.219.233.6,2095,2095,false,SIN,Asia Pacific,Singapore,15,9.76
8.222.144.219,8880,8880,false,SIN,Asia Pacific,Singapore,29,9.75
8.219.222.8,2087,2087,true,SIN,Asia Pacific,Singapore,96,9.75
8.219.101.138,8443,8443,true,SIN,Asia Pacific,Singapore,194,9.75
8.222.252.150,2082,2082,false,SIN,Asia Pacific,Singapore,6,9.75
8.222.193.208,80,80,false,SIN,Asia Pacific,Singapore,10,9.75
8.219.251.81,8443,8443,true,SIN,Asia Pacific,Singapore,11,9.75
8.222.229.102,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.75
8.219.220.122,2096,2096,true,SIN,Asia Pacific,Singapore,179,9.75
8.219.233.6,2096,2096,true,SIN,Asia Pacific,Singapore,154,9.74
8.219.251.81,443,443,true,SIN,Asia Pacific,Singapore,108,9.74
8.222.155.242,2052,2052,false,SIN,Asia Pacific,Singapore,31,9.74
47.236.195.137,2096,2096,true,SIN,Asia Pacific,Singapore,358,9.74
8.219.171.6,8443,8443,true,SIN,Asia Pacific,Singapore,128,9.73
47.236.144.48,8443,8443,true,SIN,Asia Pacific,Singapore,75,9.73
8.222.144.219,8443,8443,true,SIN,Asia Pacific,Singapore,71,9.73
8.219.198.34,2083,2083,true,SIN,Asia Pacific,Singapore,130,9.73
47.237.80.66,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.73
47.236.163.221,2095,2095,false,SIN,Asia Pacific,Singapore,29,9.73
8.219.82.177,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.72
8.222.252.123,2052,2052,false,SIN,Asia Pacific,Singapore,12,9.72
8.222.187.107,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.72
8.222.130.156,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.72
47.237.73.52,2087,2087,true,NRT,Asia Pacific,Tokyo,169,9.72
47.245.111.171,8080,8080,false,SIN,Asia Pacific,Singapore,29,9.72
47.236.171.20,8080,8080,false,SIN,Asia Pacific,Singapore,15,9.72
47.236.97.254,2083,2083,true,SIN,Asia Pacific,Singapore,172,9.71
8.219.196.24,2086,2086,false,SIN,Asia Pacific,Singapore,11,9.71
8.222.229.22,8880,8880,false,SIN,Asia Pacific,Singapore,328,9.71
8.219.40.37,2052,2052,false,SIN,Asia Pacific,Singapore,23,9.71
8.219.156.148,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.71
47.243.107.148,8080,8080,false,HKG,Asia Pacific,Hong Kong,40,9.71
8.222.130.219,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.70
8.222.244.192,80,80,false,SIN,Asia Pacific,Singapore,4,9.70
47.245.96.163,443,443,true,SIN,Asia Pacific,Singapore,57,9.70
8.219.210.93,2087,2087,true,SIN,Asia Pacific,Singapore,129,9.70
47.236.202.91,2086,2086,false,SIN,Asia Pacific,Singapore,16,9.69
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,154,9.69
8.219.40.37,2083,2083,true,SIN,Asia Pacific,Singapore,68,9.69
47.236.170.54,2083,2083,true,SIN,Asia Pacific,Singapore,179,9.69
8.218.3.12,8080,8080,false,HKG,Asia Pacific,Hong Kong,42,9.69
8.222.212.116,8080,8080,false,SIN,Asia Pacific,Singapore,20,9.69
8.219.198.34,8080,8080,false,SIN,Asia Pacific,Singapore,10,9.68
8.222.224.162,2053,2053,true,SIN,Asia Pacific,Singapore,27,9.68
47.237.73.230,8443,8443,true,SIN,Asia Pacific,Singapore,105,9.68
8.222.168.155,8880,8880,false,SIN,Asia Pacific,Singapore,30,9.68
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,31,9.68
8.222.144.50,2083,2083,true,SIN,Asia Pacific,Singapore,141,9.68
8.222.130.156,2086,2086,false,SIN,Asia Pacific,Singapore,27,9.68
47.236.192.198,2053,2053,true,SIN,Asia Pacific,Singapore,119,9.67
47.236.204.152,2096,2096,true,SIN,Asia Pacific,Singapore,85,9.67
47.236.145.180,8443,8443,true,SIN,Asia Pacific,Singapore,130,9.66
8.219.249.148,2052,2052,false,SIN,Asia Pacific,Singapore,76,9.66
47.236.227.21,2083,2083,true,SIN,Asia Pacific,Singapore,49,9.66
47.245.94.144,2053,2053,true,SIN,Asia Pacific,Singapore,125,9.66
8.222.146.222,2082,2082,false,SIN,Asia Pacific,Singapore,12,9.66
47.236.184.14,2087,2087,true,SIN,Asia Pacific,Singapore,179,9.66
47.236.97.58,8443,8443,true,SIN,Asia Pacific,Singapore,78,9.66
8.219.175.127,8443,8443,true,SIN,Asia Pacific,Singapore,135,9.66
8.222.229.102,2086,2086,false,SIN,Asia Pacific,Singapore,54,9.66
8.222.144.117,8880,8880,false,SIN,Asia Pacific,Singapore,34,9.66
8.218.127.249,80,80,false,HKG,Asia Pacific,Hong Kong,70,9.65
8.219.185.191,2096,2096,true,SIN,Asia Pacific,Singapore,139,9.65
47.237.22.84,2095,2095,false,SIN,Asia Pacific,Singapore,19,9.65
8.222.130.156,2083,2083,true,SIN,Asia Pacific,Singapore,78,9.65
8.219.240.160,2087,2087,true,SIN,Asia Pacific,Singapore,74,9.65
8.222.168.234,2086,2086,false,SIN,Asia Pacific,Singapore,12,9.65
8.222.187.107,2053,2053,true,SIN,Asia Pacific,Singapore,88,9.64
8.222.191.158,2087,2087,true,SIN,Asia Pacific,Singapore,116,9.64
8.222.130.219,8880,8880,false,SIN,Asia Pacific,Singapore,8,9.64
8.222.208.83,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.64
47.236.171.112,8443,8443,true,SIN,Asia Pacific,Singapore,108,9.64
47.245.113.12,2086,2086,false,SIN,Asia Pacific,Singapore,19,9.64
47.236.148.174,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.64
8.219.215.12,2053,2053,true,SIN,Asia Pacific,Singapore,91,9.64
8.219.13.143,2052,2052,false,SIN,Asia Pacific,Singapore,20,9.64
8.222.209.223,2095,2095,false,SIN,Asia Pacific,Singapore,5,9.63
47.236.161.155,2095,2095,false,SIN,Asia Pacific,Singapore,31,9.63
47.245.84.155,2053,2053,true,SIN,Asia Pacific,Singapore,83,9.63
47.236.249.41,2095,2095,false,SIN,Asia Pacific,Singapore,7,9.63
8.222.141.240,2096,2096,true,SIN,Asia Pacific,Singapore,146,9.63
8.218.126.53,2087,2087,true,HKG,Asia Pacific,Hong Kong,80,9.63
47.236.193.5,2096,2096,true,SIN,Asia Pacific,Singapore,137,9.63
47.243.86.79,2087,2087,true,HKG,Asia Pacific,Hong Kong,151,9.63
8.219.94.44,80,80,false,SIN,Asia Pacific,Singapore,4,9.63
8.219.247.203,8443,8443,true,SIN,Asia Pacific,Singapore,170,9.63
47.245.80.142,2096,2096,true,SIN,Asia Pacific,Singapore,70,9.62
47.236.148.174,2096,2096,true,SIN,Asia Pacific,Singapore,392,9.62
8.219.101.138,2095,2095,false,SIN,Asia Pacific,Singapore,18,9.62
8.222.182.10,2086,2086,false,SIN,Asia Pacific,Singapore,13,9.61
8.219.240.141,2083,2083,true,SIN,Asia Pacific,Singapore,95,9.61
8.222.175.78,8880,8880,false,SIN,Asia Pacific,Singapore,4,9.61
8.222.214.231,2087,2087,true,SIN,Asia Pacific,Singapore,54,9.61
8.222.149.233,2086,2086,false,SIN,Asia Pacific,Singapore,5,9.61
8.222.171.223,8443,8443,true,SIN,Asia Pacific,Singapore,156,9.61
47.236.193.5,2053,2053,true,SIN,Asia Pacific,Singapore,285,9.61
8.219.67.133,2083,2083,true,SIN,Asia Pacific,Singapore,91,9.61
8.222.213.221,8880,8880,false,SIN,Asia Pacific,Singapore,5,9.61
8.222.224.17,2086,2086,false,SIN,Asia Pacific,Singapore,4,9.61
8.219.173.195,8443,8443,true,SIN,Asia Pacific,Singapore,160,9.61
8.219.140.63,2053,2053,true,SIN,Asia Pacific,Singapore,162,9.60
8.218.122.55,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,9.60
8.222.170.152,8880,8880,false,NRT,Asia Pacific,Tokyo,113,9.60
8.222.144.117,2096,2096,true,SIN,Asia Pacific,Singapore,92,9.60
47.245.84.155,2096,2096,true,SIN,Asia Pacific,Singapore,112,9.60
8.219.235.164,80,80,false,SIN,Asia Pacific,Singapore,25,9.60
47.236.97.254,2096,2096,true,SIN,Asia Pacific,Singapore,110,9.60
8.219.248.170,2087,2087,true,SIN,Asia Pacific,Singapore,192,9.60
47.242.171.94,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,9.60
47.236.150.13,80,80,false,SIN,Asia Pacific,Singapore,23,9.59
8.219.74.35,2096,2096,true,SIN,Asia Pacific,Singapore,237,9.59
8.222.238.141,2083,2083,true,SIN,Asia Pacific,Singapore,103,9.59
8.210.151.69,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,9.59
8.219.73.21,2053,2053,true,SIN,Asia Pacific,Singapore,91,9.58
8.219.215.12,80,80,false,SIN,Asia Pacific,Singapore,12,9.58
8.219.72.51,8080,8080,false,SIN,Asia Pacific,Singapore,9,9.58
8.219.161.102,2087,2087,true,SIN,Asia Pacific,Singapore,372,9.58
8.219.129.38,8443,8443,true,SIN,Asia Pacific,Singapore,188,9.58
8.219.194.170,2087,2087,true,SIN,Asia Pacific,Singapore,96,9.58
8.218.146.204,80,80,false,HKG,Asia Pacific,Hong Kong,64,9.58
8.222.208.83,2083,2083,true,SIN,Asia Pacific,Singapore,88,9.58
8.219.60.130,2052,2052,false,SIN,Asia Pacific,Singapore,4,9.57
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,8,9.57
8.222.191.158,2083,2083,true,SIN,Asia Pacific,Singapore,88,9.57
8.219.210.226,8080,8080,false,SIN,Asia Pacific,Singapore,18,9.57
47.236.169.236,2095,2095,false,SIN,Asia Pacific,Singapore,30,9.57
8.222.175.78,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.57
8.219.228.30,2086,2086,false,SIN,Asia Pacific,Singapore,22,9.57
8.217.221.165,2053,2053,true,HKG,Asia Pacific,Hong Kong,79,9.57
47.236.149.160,2083,2083,true,SIN,Asia Pacific,Singapore,80,9.57
8.219.111.175,2053,2053,true,SIN,Asia Pacific,Singapore,212,9.57
47.236.97.111,2083,2083,true,SIN,Asia Pacific,Singapore,169,9.56
47.236.167.231,2083,2083,true,SIN,Asia Pacific,Singapore,138,9.56
8.222.144.219,2053,2053,true,SIN,Asia Pacific,Singapore,105,9.56
47.236.181.155,2053,2053,true,SIN,Asia Pacific,Singapore,82,9.56
8.222.211.16,8443,8443,true,SIN,Asia Pacific,Singapore,57,9.56
8.219.167.113,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.56
8.219.228.193,2083,2083,true,SIN,Asia Pacific,Singapore,138,9.56
8.219.250.239,443,443,true,SIN,Asia Pacific,Singapore,150,9.56
8.219.111.175,2086,2086,false,SIN,Asia Pacific,Singapore,15,9.55
47.236.144.196,8080,8080,false,SIN,Asia Pacific,Singapore,8,9.55
8.222.150.197,2082,2082,false,SIN,Asia Pacific,Singapore,29,9.55
8.219.193.22,2096,2096,true,SIN,Asia Pacific,Singapore,171,9.55
8.222.129.245,80,80,false,SIN,Asia Pacific,Singapore,28,9.55
8.219.253.114,80,80,false,SIN,Asia Pacific,Singapore,86,9.54
8.219.4.122,8080,8080,false,SIN,Asia Pacific,Singapore,34,9.54
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,220,9.53
8.222.152.165,2086,2086,false,SIN,Asia Pacific,Singapore,9,9.53
47.236.121.7,2053,2053,true,SIN,Asia Pacific,Singapore,125,9.53
8.222.141.240,2053,2053,true,SIN,Asia Pacific,Singapore,60,9.53
47.236.176.144,8880,8880,false,SIN,Asia Pacific,Singapore,38,9.53
8.222.174.108,2052,2052,false,SIN,Asia Pacific,Singapore,32,9.53
8.219.213.112,2095,2095,false,SIN,Asia Pacific,Singapore,17,9.52
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,72,9.52
8.222.150.163,2082,2082,false,SIN,Asia Pacific,Singapore,5,9.52
8.219.242.131,2096,2096,true,SIN,Asia Pacific,Singapore,152,9.52
8.222.224.163,2082,2082,false,SIN,Asia Pacific,Singapore,15,9.52
8.219.53.142,2052,2052,false,SIN,Asia Pacific,Singapore,13,9.52
8.219.245.187,2052,2052,false,SIN,Asia Pacific,Singapore,25,9.51
8.222.214.13,8880,8880,false,SIN,Asia Pacific,Singapore,18,9.51
8.219.161.102,2083,2083,true,SIN,Asia Pacific,Singapore,122,9.51
47.236.158.158,2053,2053,true,SIN,Asia Pacific,Singapore,157,9.51
47.236.207.133,2087,2087,true,SIN,Asia Pacific,Singapore,158,9.51
8.222.152.71,2096,2096,true,SIN,Asia Pacific,Singapore,69,9.51
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,48,9.50
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,336,9.50
8.222.171.223,8443,8443,true,SIN,Asia Pacific,Singapore,98,9.49
47.251.74.226,443,443,true,LAX,North America,Los Angeles,278,9.49
8.219.170.223,2082,2082,false,SIN,Asia Pacific,Singapore,8,9.49
8.219.100.168,2083,2083,true,SIN,Asia Pacific,Singapore,208,9.49
8.222.254.91,2052,2052,false,SIN,Asia Pacific,Singapore,5,9.49
8.219.73.21,2087,2087,true,SIN,Asia Pacific,Singapore,117,9.48
8.218.207.169,8443,8443,true,HKG,Asia Pacific,Hong Kong,102,9.48
47.236.161.110,2096,2096,true,SIN,Asia Pacific,Singapore,152,9.48
8.222.160.61,2053,2053,true,SIN,Asia Pacific,Singapore,49,9.48
8.219.122.96,443,443,true,SIN,Asia Pacific,Singapore,172,9.48
8.219.220.88,8443,8443,true,SIN,Asia Pacific,Singapore,206,9.48
47.236.206.153,8443,8443,true,SIN,Asia Pacific,Singapore,157,9.47
8.219.238.145,443,443,true,SIN,Asia Pacific,Singapore,153,9.47
47.236.149.107,2082,2082,false,SIN,Asia Pacific,Singapore,10,9.47
8.219.173.239,2082,2082,false,SIN,Asia Pacific,Singapore,29,9.47
8.219.242.131,2052,2052,false,SIN,Asia Pacific,Singapore,18,9.47
